frames_Epsilon,AvgRewardEpsilon(10),StdRewardEpsilon(10)
512687,182.49519179526655,116.1609417400584
516043,38.67989340831802,253.2504226985378
518896,100.63034912512937,129.14378788506178
521909,133.37842890813855,140.6410734078518
525727,197.01731664784103,98.0203097212656
531058,-28.907197752441014,185.0048545184034
532222,-255.13924119463354,201.14369651295758
536954,3.7594787913335095,158.4880224139252
541800,27.584388505286466,187.6419192518665
546756,183.82324134866371,146.22183415541463
550222,250.4517658751112,25.720430722921893
553053,178.48763759564082,193.99801319388544
555732,200.18432715896842,169.71204231219295
559186,238.167428841113,78.26438675655093
562019,246.99591572302432,60.816069813989444
564809,240.27389108739288,64.60067465101575
567855,264.8949389576824,12.14548948266681
572231,216.31214487929824,87.55214053877773
576704,250.28850293891583,13.042089455253796
580086,250.06304892214948,11.27446052733911
584174,135.11757230435725,108.04954473444002
589418,78.29592933532783,120.8780028245457
593424,60.08583220819124,188.38237970360154
598332,35.355515713304975,196.9749516206398
605019,182.49229343081493,43.49520825552557
609806,149.1676726894342,117.3843680175243
615287,135.29960435666632,127.89955753749531
619234,-41.497814348169555,150.92333726883962
627224,11.704420328190409,134.98886831106964
634140,81.94766715718688,145.0578209395515
641155,57.61736467244269,155.9054315558993
647969,96.99414650561936,152.2292118103764
653210,170.60302950157796,108.90349222431472
660404,92.65701273716938,133.19999806574012
663686,120.01637170460921,172.71200806890454
666694,190.0006846657534,136.3661898046385
671911,175.83705238705224,109.10685774495397
675724,218.98029484224077,101.29052081330171
678498,182.77229955221694,188.98199437172647
682281,244.84716131535978,31.982167172320402
685689,180.37828890896748,174.37384031939914
688637,252.98192094441438,13.757086068804151
691981,256.5435547932399,12.03524953618624
694836,254.73217168774573,21.354319740051253
698105,262.91914721388184,14.392589804691976
700746,265.7116145912933,20.416148178257465
703520,260.5510016793898,17.19785280320127
705991,269.38083417848696,13.126087723426332
708413,277.1408089386965,9.938980212199008
710997,261.52880659665686,13.625972608041225
713375,261.98024485309804,12.569692761910574
715771,268.3298692817718,12.411308252822602
718656,281.99721405125763,13.30924659720047
720929,244.10612169552073,74.31775129477765
723085,185.2900107101297,160.3190429241478
726597,27.540130041499204,193.80913035571368
729875,91.34031923615387,256.89300478806604
733808,226.86441760163493,58.03471261280668
739087,222.35093735329446,51.141975389961154
742242,211.9218119250535,125.96569913034051
745706,171.81329035086372,161.8915856526607
748350,145.231254207455,175.08752465717038
752133,235.2129354633144,45.86945484298487
755929,139.76624984839017,179.68406596131547
759409,28.741373347993697,235.04056698420845
764005,68.00380683595313,255.61079037518488
767740,-41.75100050151422,207.006548860565
770874,76.03736615690752,215.07751245812733
775003,228.53530932491748,36.79176948274083
778374,252.0709711059319,22.450701338173985
781942,200.63107174927464,115.23429428736786
785848,231.66152998891008,113.32720450160564
788725,212.13267971895402,101.04423029157357
792445,237.13468662808629,52.778963085984344
795568,233.58740933924747,95.82223789860905
799101,263.5742845099438,18.264143085359084
