frames_RND,AvgRewardRND(10),StdRewardRND(10)
359083,-86.87494923766772,123.23242969795207
366797,-39.15076002261317,122.7638177073139
373030,8.746594005264134,162.03914829627814
380969,61.06183722215242,132.20498368136393
388867,-51.42560293736659,173.61052392989154
398115,17.796480312693802,113.61442282416384
404671,44.118074787913756,135.6468321094361
408889,61.574607598367,160.56866857223991
414274,117.15559372834885,116.70938139892698
419363,-0.03844199656643923,209.7706335365363
424699,140.88805472614493,124.38267068398441
429844,62.50529605139277,132.52284184373707
433789,104.08604072818919,182.65950184875544
436961,107.1085652667078,190.13495389768565
441564,161.92112322923444,101.65370674212004
447173,150.35542594564922,123.61257669497355
451312,186.67355364843763,90.88826648463831
455082,106.90044958806725,217.3799174045358
458561,112.29854098364248,228.9564130534684
464148,198.84360348826152,52.47473036633716
467884,118.3347589512983,205.80254832332156
471791,193.44193132636678,148.62579718253863
475623,154.0554312037074,143.81708624704248
479518,199.09003487087006,128.54848543628052
483959,234.15973337632423,29.027171659075652
487737,229.85677680232342,82.70012262684381
491427,212.91191483191696,75.27599516314957
495433,168.20572340659675,219.80637752085636
498597,84.15071833122431,217.1406142759821
502869,183.45158299385815,124.97593803771518
507679,194.2706759812325,119.22663782913767
511048,232.0587416576192,24.206087076021163
516287,140.7814124130415,140.32145480489686
520518,201.46750167763923,89.77307373549104
524998,208.4309512336735,49.86457425591971
529021,219.321733304034,104.90146623607929
532633,258.8831776451651,8.297250650380505
536403,233.51208496999493,82.30559097959532
539585,173.81455712510902,166.2899629385513
543272,137.1853612226651,149.05096815331527
546194,94.47009186635819,154.86478226474807
550765,143.38575773190186,220.60880315999006
554491,240.04163566054157,47.44100580999151
557514,260.7087456391511,17.016973464298548
560476,261.86570319783084,12.82585156830335
564261,236.31436214172146,39.55081762153453
567033,220.50771187976042,96.29756653642615
569809,215.80301197802373,139.54626160246337
573233,161.71070476758206,269.1562063077563
576802,164.81006541901763,107.70890950782776
580261,215.53348175580703,108.95119662214853
583051,198.9850293677009,126.69142722357391
586333,200.49423445965473,91.15096005756308
589625,259.9457468423688,14.047818398995469
593277,248.7560894363998,42.95578843809971
596660,231.1852358630998,87.9665927473214
599669,267.34960614853134,20.273266868506884
603188,259.07663851697936,27.926302996073822
605624,263.76624953785375,13.99137516517206
608416,266.2190339391712,22.30177115764552
611183,212.4061645410831,87.83664454660051
613730,259.76489524506223,14.939850887073527
616930,214.69446731409744,72.5590972072675
620605,241.51810679408717,41.09677198913491
623279,270.83094695432726,13.501845861042591
626198,215.73044318105858,94.3359146238267
628749,252.4173904386058,31.954685456283226
631735,238.88862533792016,89.9810015341066
634253,207.93840344252666,175.03965745273766
636763,225.13181826507153,87.84584164295327
639798,73.81877133709011,289.7093856045403
642533,247.89122857952907,65.5010330786933
645176,234.81268089674705,66.5652386559003
648818,245.49047308262234,20.166136461470824
652369,228.1706931772998,67.62159184833597
655563,205.17787598004526,164.94616041579644
659193,211.13581339740313,87.6056283480924
661908,242.32521428344322,80.72281381532103
664461,210.9487845878523,99.3448861916454
667210,232.48902072737047,70.3761379293787
670400,265.67007809656786,16.66257228915598
673311,240.3966689254205,69.68727601690144
676318,219.53871372414625,101.18095682108707
680125,214.05049528377154,74.17688183663931
683259,144.5911130083069,130.51665925454697
686350,254.50916579943842,23.422788533905404
689228,192.82581378273892,128.81439413174056
692737,206.55811158659063,84.16756508504608
695084,236.50501558311353,72.56682615287069
697486,251.1324941895138,15.568885045660123
699468,190.84310153222708,120.57327396311835
702173,210.08685700194565,120.17892995652787
705439,252.74112136547288,30.664415252477717
707704,238.96011282709975,74.94945607551662
710078,219.21931112535967,136.11517481006214
712951,273.4072234270362,22.100980345570896
715035,167.68051266463937,111.61059096412546
717550,251.2013583456337,61.87282735506691
720282,214.20860588382502,120.25226883005855
723015,249.2485135539673,75.68302812243249
725470,267.3230926352837,13.295892485271963
728876,274.6551877825078,30.41405390677215
731547,276.1057057336322,23.468991520126227
734997,261.948343538189,36.18078494212339
737354,274.7701166523899,22.581176051878078
739850,208.25625713985286,173.77416808204057
742856,282.7544557998475,20.243757105621082
745470,271.23839537790326,19.611873280542017
749050,183.2053921490914,141.02971015440016
751897,275.713630165641,28.856205804135076
755847,231.80054890705568,89.74482902199578
758284,274.16765445077965,15.237520958313002
761590,167.4878418755351,184.2443846667585
764237,270.5147301227617,17.95578874581931
766789,278.7942155036003,21.73733111151275
769456,228.49000059048353,78.26935638153138
772687,197.2633198793477,167.5097007275387
775779,262.9905952479267,15.0288724195132
778651,258.59589133253604,25.34105526836474
781624,273.2941648159634,19.88976939635779
783984,273.76646786457917,19.80301694776573
786397,265.6732614191358,13.929558377346197
789106,254.00973587757576,13.53372077852194
791539,279.5445320102026,14.176324982189001
793867,224.7345096234504,126.63278740700216
797018,260.41850652064284,24.666700461355276
