frames_RND,AvgRewardRND(10),StdRewardRND(10)
464740,222.63592862324896,120.99028101883341
467600,269.5242236224989,25.352431000088707
470061,206.4212941600659,158.66338098257228
473240,149.98722682279043,208.91629624336113
476133,270.9973238128001,14.934311525746958
478611,257.5805085206689,18.85994165578799
481298,267.5286789072665,20.004441904106987
484030,145.2079966802724,174.09814357343015
486570,235.73420881929388,77.12710703939597
489425,242.3294429535753,66.04356329859449
492435,266.6361536434214,21.582913863985116
494938,198.73536426785012,99.90817470511544
497439,181.7782332620462,105.12900459251304
500187,48.70478435270041,217.33049935077275
503626,-32.03949808361743,261.36180259067
506325,80.79958052143282,224.0415719697026
508539,180.3458040593004,198.18902001090692
511451,263.5928506353006,19.906223416141966
514294,201.40211776174647,158.06480441136407
517061,260.36471179770354,18.52866677045434
519861,268.29022623246436,16.887705180630775
522260,188.9853564822077,169.5688558438574
525960,197.4705000996841,171.90749582452983
528607,270.5539247570533,18.194215406352733
531125,263.7922118277315,24.39731569582764
534254,252.09032758472966,40.63818362236337
537087,244.07330767509848,66.89109151312815
540181,268.7924059221582,25.059828485975164
542991,269.51513966149355,17.039754115418326
546216,244.2998357870835,15.421992849272957
548862,205.93096431845234,99.48143808524901
552156,128.17097062529893,177.5802451767764
556796,236.3187890853896,50.61864212339963
559720,194.80681080256932,146.08038073483547
563451,148.46221225860228,156.11699306150615
566583,183.67568088133754,116.36166818728772
569290,267.3473316267781,23.540829517431256
572384,239.44352492575564,80.96366186012406
575109,242.24498641805167,69.38711714209063
577443,268.67774125722855,15.786675345796205
579891,270.4322057594351,15.841119202057078
582494,244.71819128026073,60.591235925632496
584991,278.22643254648426,16.10123623103427
587221,238.96728076265518,104.39919259907593
589813,264.66476126295663,11.121442038362785
592244,271.11776118107144,15.784474189951485
594783,264.64667118532657,17.94113036479121
597333,273.39436830554945,10.181360060604854
599712,269.8869063816771,15.197591279085776
602003,287.4303371357291,15.084730586900118
604866,265.2370152905513,10.535046212556788
607283,271.95257383925343,22.354824735431595
609562,278.5905139373973,27.472791154584808
611843,245.72771890214727,61.95876297444023
614200,275.04787599088735,11.82977061023794
616556,267.55662028551603,15.425253382244623
618907,245.1493050358659,74.1263374911225
621101,182.7501317556917,154.88148563768206
623641,145.96986725176654,143.38784673789144
626504,203.4444305082653,179.1552406573771
628693,150.69222649016305,174.24503587884163
631573,192.57936535666255,104.44453418112495
635014,181.06412078930651,110.17382057469996
638957,203.58153738364004,90.41211658617794
641555,161.89849483557245,181.58105965412844
645618,204.80758507559761,151.73020072189695
648573,172.30388509753877,162.4552330203911
651340,218.22116720973878,92.24612805304743
654175,194.86700494650137,112.2402250025915
658497,240.28821347170816,25.254879390875303
661479,193.75486094081504,113.42125896182401
667332,201.52231535774592,80.89812697939975
670629,251.15239590897394,23.631395686533015
673579,185.75888134308693,128.48208170420585
676322,105.29633545917872,207.99887331006798
680132,185.51206934859368,126.66569631502983
683699,181.003639280427,145.425671630274
686927,221.7172742293638,99.50044616724243
690148,252.07309597783402,16.21663264886539
693137,256.0353535261853,21.066468821661896
695927,267.092414555343,15.312145168172545
699147,248.95105897965686,15.054736824220557
702151,258.0079895131888,22.940516694955082
705269,245.11076472222075,60.92311120189952
707853,232.79902212756718,122.21371431095615
711068,264.9486719419852,13.320715962540541
713484,221.5987606410043,144.71911023164785
717592,231.68724004079763,61.79076776388133
720360,247.43771279123408,75.37997807407017
722904,190.67951801241685,109.5832616581862
725768,206.8230494762633,90.15406594820222
728365,199.3133722563433,109.37946370308025
731630,266.85388286226976,7.39992254944316
735058,264.8429553240001,24.1851961248645
737863,260.1664902482027,20.290668653774258
740803,264.5470560832133,20.572720256592213
743497,262.0599812914629,22.05420145265542
746335,257.89080229171014,20.77240817465628
749006,263.7512195235801,10.604016766137242
751470,268.22777378459404,16.604928748469526
754216,276.27171550920315,23.504725182961057
757010,265.3479337987241,25.38465852631217
759790,219.86575759036432,131.01020508376016
762361,266.7378705765558,7.245619613335325
764935,268.3745779171142,21.409196700252306
767169,268.253405845989,19.31814661449613
769532,281.6673216042251,21.06057886099477
771870,289.6817456866767,13.382134839799244
774186,279.2425283117831,20.826568148762853
776254,277.02999186914366,16.562485161669056
778432,286.541953712807,20.007296192594794
780506,279.2279669489799,15.816082552443277
782679,281.880221496773,24.846473159529356
784854,281.1862265110052,13.399743006430755
786995,229.0282077004159,164.72172747387626
789192,245.32529945521725,62.15801210000841
791511,281.400228698861,19.4672805555795
793387,261.3353415663111,79.12497302005073
795867,243.09928714563011,62.11892745576449
798630,227.68872078548983,84.26289576618711
